Stage,DataSet,Experiment,SignalType,ExperimentIndex,Output,FitPercent,VAF_Percent,NRMSE,NRMSE_FitPercent,RMSE_rad,RMSE_deg,Bias_rad,Bias_deg,RMSE_NoBias_rad,RMSE_NoBias_deg,AmplitudeMeasured_rad,AmplitudeModel_rad,AmplitudeRatio,PhaseLag_s,PhasePeakCorrelation,ResidInputCorr0,ResidInputCorrMaxAbs
Stage 1,training,chirp_run_05,chirp,6,theta_1,-40.5794872285801,69.8360831765052,1.4057948722858,-40.5794872285801,0.852599099410456,48.8503300128741,-0.8073464784816,-46.2575458217452,0.274074602980431,15.7033180225023,1.08726947825153,1.22134187270776,1.12331109916912,0.01,0.910943799229306,-0.0281531081256743,0.0614269178184969
Stage 1,training,chirp_run_05,chirp,6,theta_2,-41.8407814945877,73.5533189769327,1.41840781494588,-41.8407814945877,0.941575545916897,53.9483048737647,0.795257949179485,45.5649241122138,0.504112391174371,28.8835124145395,1.33588433751104,1.54973726778278,1.16008341760348,0.17,0.86452982029752,0.136345720577942,0.265543379624043
Stage 1,training,prbs_run_07,PRBS,7,theta_1,24.30706833341,92.5344593417411,0.7569293166659,24.30706833341,0.561814033745117,32.1895730048156,-0.534261471942174,-30.6109274987336,0.173780574608154,9.95689348640557,2.05218450713109,1.92799675030878,0.939485091915094,0,0.972403528101555,0.0159293200211319,0.120684755262092
Stage 1,training,prbs_run_07,PRBS,7,theta_2,24.1591147448914,79.8520074400456,0.758408852551086,24.1591147448914,0.681229029257592,39.0315482582541,0.523675526746628,30.0043975168721,0.435702803513911,24.9639317633649,2.42698093049492,2.222847394083,0.915889929810739,0.03,0.894812364593238,0.0591775943841321,0.147264703944698
Stage 1,training,chirp_run_07,chirp,8,theta_1,67.7754298474661,99.8551844909306,0.322245701525339,67.7754298474661,0.105018974779516,6.0171440236571,-0.0968206860110625,-5.54741667799521,0.0406784933851766,2.33070598792145,0.753908553315921,0.814946216002576,1.08096162647073,0,0.994064789325292,0.043198829179941,0.167437363600463
Stage 1,training,chirp_run_07,chirp,8,theta_2,21.2491296618152,56.4655910089165,0.787508703381848,21.2491296618152,0.485598937860871,27.8227696754634,0.094023376634687,5.38714265673652,0.476409417515878,27.2962489439457,1.82993765116038,1.73501461827914,0.948127722919386,0.06,0.721084892520055,0.00173716770719952,0.035868482103492
Stage 1,training,prbs_run_09,PRBS,9,theta_1,33.1083041987189,91.0430860370475,0.668916958012811,33.1083041987189,0.596437415781972,34.1733466679964,-0.507159891849515,-29.0581213412885,0.313889208230969,17.9845268663376,2.17527161787655,1.84954359051427,0.850258687381648,0,0.938552179577205,-0.0196182510535694,0.114593226303259
Stage 1,training,prbs_run_09,PRBS,9,theta_2,20.7527177515708,79.5450468199148,0.792472822484292,20.7527177515708,0.744993949125316,42.6850090476646,0.496769260753724,28.4627820330223,0.555190314940321,31.8100618726194,2.7583399505256,2.43920413610405,0.884301492874097,0.04,0.826128479639049,0.0239705500347536,0.113304558120264
Stage 1,training,chirp_run_09,chirp,10,theta_1,54.1099191494058,99.4755473186288,0.458900808505942,54.1099191494058,0.189389273884739,10.8512060786428,-0.179383678131384,-10.2779276704615,0.0607436670167735,3.48035575220914,0.910698087241681,0.943909795810294,1.03646840707572,0,0.989252388552687,0.0114225401479751,0.136572979563618
Stage 1,training,chirp_run_09,chirp,10,theta_2,24.2684840136415,67.3669176332598,0.757315159863585,24.2684840136415,0.490740090712561,28.1173360356969,0.179798172368889,10.301676440903,0.456616309219655,26.1621873751268,1.89859762828385,1.846562116379,0.972592659376759,0.05,0.779097397352731,0.01115031369713,0.0543925319558246
Stage 1,training,prbs_run_10,PRBS,11,theta_1,19.9364939510639,84.5955019749882,0.800635060489361,19.9364939510639,0.799131201772146,45.7868451387614,-0.757742533264094,-43.415449113584,0.253844304502401,14.5442073014213,2.63391763767807,2.45875784310224,0.933498378206599,0.01,0.96723312894842,-0.0397221191375011,0.166016677932701
Stage 1,training,prbs_run_10,PRBS,11,theta_2,-54.8513078541826,0,1.54851307854183,-54.8513078541826,1.83961837468643,105.402368784249,0.946190013121304,54.2126943692787,1.57763120644638,90.39160975751,2.97999226797854,6.26566206095199,2.10257661681863,0.47,0.579847413537045,0.263139280441557,0.265949198921012
Stage 1,training,chirp_run_10,chirp,12,theta_1,64.9634555479624,99.733501750704,0.350365444520376,64.9634555479624,0.138626935913885,7.94273835469615,-0.128959551469662,-7.38883802711172,0.0508611978389823,2.91413197715359,0.896777521145468,0.948265361411539,1.05741428509526,0,0.992155319510309,0.031797467392219,0.171088145958898
Stage 1,training,chirp_run_10,chirp,12,theta_2,10.835566909608,42.1956026634014,0.89164433090392,10.835566909608,0.733537713028998,42.0286150702401,0.143001433679247,8.19337861414081,0.71946380478902,41.222239526835,2.01278215545658,1.88820434861012,0.938106661712626,0.05,0.543515391203687,-0.00476649713032829,0.0428917633443158
Stage 1,validation,prbs_run_02,PRBS,1,theta_1,72.9378625164749,99.7559306054051,0.270621374835251,72.9378625164749,0.122360872959643,7.01076159812399,-0.01280003019194,-0.73338770763819,0.121689533068918,6.97229665576668,0.934875912566681,1.00265679447397,1.07250254391645,0,0.970452930689273,0.0470040238401609,0.0979779335975341
Stage 1,validation,prbs_run_02,PRBS,1,theta_2,72.7450445958948,97.3475318717711,0.272549554041052,72.7450445958948,0.142756347540814,8.17933621279143,0.00634468350740189,0.363523587320388,0.142615285837054,8.17125397251505,1.30603217354432,1.30264265057271,0.997404717096358,-0.01,0.964606373351603,-0.00122322875698735,0.136333630649889
Stage 1,validation,chirp_run_02,chirp,2,theta_1,1.98717845863287,99.5232834242439,0.980128215413671,1.98717845863287,0.187912671431516,10.7666029900544,-0.17252013570098,-9.88467565669041,0.0744847290539764,4.26766061296831,0.450586744693189,0.57861123620849,1.28412840151895,0,0.972440919389454,-0.023574181382633,0.146171592407468
Stage 1,validation,chirp_run_02,chirp,2,theta_2,39.1015873656396,82.5524094222718,0.608984126343604,39.1015873656396,0.244183019902112,13.99065646915,0.16785788183158,9.61754818695523,0.177338881003379,10.1607694250663,1.27095588088341,1.29318730830918,1.01749189547816,0.01,0.898867878136742,0.022947067202752,0.109627500677941
Stage 1,validation,prbs_run_04,PRBS,3,theta_1,50.6267387362862,90.9172723918968,0.493732612637138,50.6267387362862,0.547467302116782,31.3675658327052,-0.389809665082888,-22.3344486226576,0.384407169411543,22.0249084218518,2.18186557023791,2.03906408919757,0.934550742727578,0,0.937984638083579,-0.0867982981632383,0.130931264441671
Stage 1,validation,prbs_run_04,PRBS,3,theta_2,38.8287410623567,87.2369753420204,0.611712589376433,38.8287410623567,0.750109423319512,42.9781041292001,0.386500340520057,22.1448382921685,0.642869841982505,36.8337287218397,2.40683071981738,2.19332986992707,0.911293782262132,0.03,0.854674332198376,0.0961107728716131,0.157890208251913
